filename,greek,english,level
"Duolingo_2026-04-01_17-49-17-940.png","Δήμητρα δώσε σε αυτό το χωράφι γονιμότητα.","Demeter, give this field fertility.","B1"
"Duolingo_2026-04-01_18-01-22-190.png","Ποιος σε εμποδίζει;","Who stops you?","A2"
"Duolingo_2026-04-01_18-01-55-270.png","Αυτή η ίδια μιλάει.","She herself is speaking.","A2"
"Duolingo_2026-04-01_18-05-54-630.png","Το κάνω εγώ ο ίδιος.","I do it myself.","A2"
"Duolingo_2026-04-01_18-06-05-610.png","Είμαστε αγενείς ή ευγενικοί;","Are we rude or kind?","A2"
"Duolingo_2026-04-01_18-08-30-640.png","Έχω ξεχάσει πότε είναι η προθεσμία!","I have forgotten when the deadline is !","B1"
"Duolingo_2026-04-01_18-09-53-770.png","Μας είπε ποια ήταν τα συμφέροντά μας.","He told us what our interests were.","B1"
"Duolingo_2026-04-01_18-43-20-130.png","Η αγάπη μου είναι τόσο βαθιά όσο ο ωκεανός.","My love is as deep as the ocean.","B1"
"Duolingo_2026-04-01_18-49-57-850.png","Μπορεί κάποιος να μας πει ποια είναι η πρωτεύουσα της Αγγλίας;","Can someone tell us what the capital of England is?","A2"
"Duolingo_2026-04-01_18-49-58-390.png","Αυτός είναι ο σκύλος της Γερμανίδας γειτόνισσάς μου.","This is the dog of my German neighbor.","B1"
"Duolingo_2026-04-01_18-53-46-700.png","Πόση ώρα κρατάει η εγχείρηση;","How long is the surgery?","B1"
"Duolingo_2026-04-01_18-54-40-730.png","Είναι τόσο αργή όσο μία χελώνα.","She is as slow as a turtle.","A2"
"Duolingo_2026-04-01_18-54-44-980.png","Είμαστε ανίκανες να βάλουμε τα ρούχα μας μόνες μας.","We are not able to put our clothes on by ourselves.","B1"
"Duolingo_2026-04-01_19-24-45-920.png","Μην έχεις πολλές ελπίδες ότι αυτό θα συμβεί!","Don't get your hopes up that it will happen!","B1"
"Duolingo_2026-04-01_19-24-53-090.png","Ποιανού είναι αυτό το όχημα;","Whose vehicle is this?","A2"
"Duolingo_2026-04-01_19-24-56-310.png","Καθώς τρέχω, τρέχεις κι εσύ.","While I run, you run too.","A2"
"Duolingo_2026-04-01_19-24-57-580.png","Δε σου αρέσει, ωστόσο το τρως.","You don't like it, yet you eat it.","B1"
"Duolingo_2026-04-01_19-27-18-450.png","Ο σύζυγος του αδελφού μου είναι τίμιος και κοινωνικός.","My brother's husband is honest and sociable.","A2"
"Duolingo_2026-04-01_19-27-37-820.png","Οι φίλοι μου πηγαίνουν οπουδήποτε.","","A2"
"Duolingo_2026-04-01_19-27-37-820_2.png","Οι φίλοι μου πηγαίνουν οπουδήποτε.","","A2"
"Duolingo_2026-04-01_19-27-40-970.png","Είναι σχεδόν δώδεκα παρά είκοσι.","It is almost twenty to twelve.","B1"
"Duolingo_2026-04-01_19-27-40-970_2.png","Είναι σχεδόν δώδεκα παρά είκοσι.","It is almost twenty to twelve.","A2"
"Duolingo_2026-04-01_19-27-45-700.png","Βλέπω τους μελαχρινούς άντρες.","I see the dark-haired men.","A2"
"Duolingo_2026-04-01_19-27-46-330.png","Μου αρέσουν πολύ τα μαλλιά σου.","I like your hair a lot.","A2"
"Duolingo_2026-04-01_19-28-02-020.png","Αυτός δεν είχε αποδεχτεί την ευθύνη για την αποτυχία της ομάδας.","He had not accepted the responsibility for the failure of the team.","B2"
"Duolingo_2026-04-01_19-37-39-190.png","Θέλω μία πληροφορία παρακαλώ.","I want information, please.","A2"
"Duolingo_2026-04-01_19-37-39-700.png","Η προώθηση της εταιρείας.","The promotion of the company.","B1"
"Duolingo_2026-04-01_19-37-40-220.png","Ξέρετε ποιοι είναι οι ανταγωνιστές;","Do you know who the competitors are?","B2"
"Duolingo_2026-04-01_19-37-40-770.png","Οι συνάδελφοί του τον υποστηρίζουν;","Do his colleagues support him?","B1"
"Duolingo_2026-04-01_19-37-41-510.png","Οι πωλήσεις μας αυξήθηκαν κατά είκοσι τοις εκατό φέτος.","Our sales increased by twenty percent this year.","B2"
"Duolingo_2026-04-01_19-37-42-000.png","Διαβάζω αυτήν την προσφορά εργασίας.","I am reading this job offer.","B1"
"Duolingo_2026-04-01_19-37-42-690.png","Τα έσοδα από τις πωλήσεις ήταν δύο εκατομμύρια ευρώ φέτος.","The sales revenue was two million euros this year.","B2"
"Duolingo_2026-04-01_19-37-43-160.png","Είμαι σε αναζήτηση νέου σπιτιού.","I am in search of a new house.","B1"
"Duolingo_2026-04-01_19-37-43-610.png","Πώς ήταν η σύσκεψη των δασκάλων;","How was the teachers' meeting?","B1"
"Duolingo_2026-04-01_19-37-55-990.png","Κανείς δεν είχε ανησυχήσει για τον καιρό.","Nobody had worried about the weather.","B2"
"Duolingo_2026-04-01_19-37-57-710.png","Η Δήμητρα είναι η θεά της γεωργίας και της γονιμότητας του εδάφους.","Demeter is the goddess of agriculture and the fertility of the soil.","B2"
"Duolingo_2026-04-01_19-37-58-240.png","Ο μοχθηρός δράκος σκότωσε τον πολεμιστή.","The malicious dragon killed the warrior.","B1"
"Duolingo_2026-04-01_19-37-59-000.png","Το ξωτικό έδωσε στον ήρωα τη θεϊκή ασπίδα.","The elf gave the hero the divine shield.","B1"
"Duolingo_2026-04-01_19-37-59-840.png","Έχω μια πανοπλία, μια ασπίδα και ένα σπαθί.","I have armor, a shield and a sword.","A2"
"Duolingo_2026-04-01_19-38-00-290.png","Ο δράκος αυτός τραυμάτισε τον καλόκαρδο ήρωα.","This dragon injured the good-hearted hero.","B1"
"Duolingo_2026-04-01_19-38-07-570.png","Σταμάτα, δεν μπορώ να συγκεντρωθώ!","Stop, I can't concentrate!","B1"
"Duolingo_2026-04-01_19-38-07-570_2.png","Σταμάτα, δεν μπορώ να συγκεντρωθώ!","Stop, I can't concentrate!","B1"
"Duolingo_2026-04-01_19-38-08-070.png","Μακάρι να γίνουν όλα όπως θες.","May everything happen the way you want.","B2"
"Duolingo_2026-04-01_19-38-08-590.png","Δεν πουλήθηκε τίποτα σήμερα.","Nothing was sold today.","B1"
"Duolingo_2026-04-01_19-38-09-280.png","Οι γονείς σου σε επισκέφτηκαν πολλές φορές όσο ήσουν στη Γερμανία;","Did your parents visit you many times while you were in Germany?","B2"
"Duolingo_2026-04-01_19-38-09-750.png","Η αδερφή τους μου φάνηκε όμορφη.","Their sister seemed beautiful to me.","B1"
"Duolingo_2026-04-01_19-38-15-520.png","Έχω τα ρούχα κάποιας γυναίκας.","I have the clothes of some woman.","A2"
"Duolingo_2026-04-01_19-38-16-090.png","Διαβάζω το τάδε βιβλίο.","I read such-and-such a book.","B1"
"Duolingo_2026-04-01_19-38-17-780.png","Είναι καμιά σας στο σπίτι;","Are any of you at home?","B1"
"Duolingo_2026-04-01_19-38-18-420.png","Ο καθένας έχει τα δικά του πράγματα.","Each one has his own things.","B1"
"Duolingo_2026-04-01_19-38-19-040.png","Καμία άλλη δεν είναι σαν εσένα.","No one else is like you.","A2"
"Duolingo_2026-04-01_19-38-19-720.png","Κάθε πράγμα έχει την ώρα του.","Everything has its time.","A2"
"Duolingo_2026-04-01_19-38-23-020.png","Η πρόσθεση είναι μία απλή πράξη.","The addition is a simple operation.","B1"
"Duolingo_2026-04-01_19-38-27-010.png","Αυτό δεν το κάνει καλό, ωστόσο.","This doesn't make it good, though.","B1"
"Duolingo_2026-04-01_19-38-27-850.png","Θα ένιωθες άσχημα, αν σου έκαναν παρατήρηση στη δουλειά;","Would you feel bad, if they rebuked you at work?","B2"
"Duolingo_2026-04-01_19-38-28-870.png","Σε όλους αρέσει η φέτα με ελαιόλαδο!","Everybody likes feta cheese with olive oil!","A2"
"Duolingo_2026-04-01_19-38-29-650.png","Είναι η Θεσσαλονίκη η πρωτεύουσα της Ελλάδας;","Is Thessaloniki the capital of Greece?","A2"
"Duolingo_2026-04-01_19-38-30-460.png","Κάνει παγωνιά για αυτό δε θα βγω σήμερα.","It's freezing therefore I won't go out today.","B1"
"Duolingo_2026-04-01_19-38-31-020.png","Ρίχνει πολλή βροχή στα βουνά.","It is raining heavily in the mountains.","A2"
"Duolingo_2026-04-01_19-38-32-160.png","Ανεβαίνεις στην κορυφή της Ακρόπολης;","Do you climb to the top of the Acropolis?","B1"
"Duolingo_2026-04-01_19-38-42-320.png","Μιλήστε στη μητέρα σας!","Talk to your mother!","A1"
"Duolingo_2026-04-01_19-38-43-450.png","Καμία δουλειά δεν είναι απλή!","No work is simple!","A2"
"Duolingo_2026-04-01_19-38-44-270.png","Αυτός δε μου είναι οικείος.","He is not familiar to me.","B1"
"Duolingo_2026-04-01_19-38-44-270_2.png","Αυτός δε μου είναι οικείος.","He is not familiar to me.","B1"
"Duolingo_2026-04-01_19-38-44-910.png","Δε θα είμαι διαθέσιμη αύριο το απόγευμα.","I will not be available tomorrow afternoon.","B1"
"Duolingo_2026-04-01_19-38-45-450.png","Κάθονται σε αντίθετες καρέκλες.","They sit on opposite chairs.","B1"
"Duolingo_2026-04-01_19-38-49-150.png","Είναι τόσο αργή όσο μία χελώνα.","She is as slow as a turtle.","A2"
"Duolingo_2026-04-01_19-39-04-040.png","Έχουμε όλοι την ίδια ασθένεια!","We all have the same disease!","A2"
"Duolingo_2026-04-01_19-40-00-690.png","Μην είσαι τόσο αγενής!","Don't be so rude!","A2"
"Duolingo_2026-04-01_19-40-01-300.png","Είναι επίσης όμορφη γυναίκα.","She is also a beautiful woman.","A2"
"Duolingo_2026-04-01_19-40-02-600.png","Αυτό που έκανες έχει ως άμεσο αποτέλεσμα την αποτυχία μας!","What you did has our failure as a direct result!","B2"
"Duolingo_2026-04-01_19-40-06-740.png","Το φτηνό κρασί είναι προφανώς κατώτερο από το πιο ακριβό!","The cheap wine is obviously inferior to the more expensive!","B2"
"Duolingo_2026-04-01_19-40-07-350.png","Η γυναίκα του είναι η χείριστη όλων.","His wife is the worst of all.","B1"
"Duolingo_2026-04-01_19-40-07-800.png","Το παιδί μας είναι καρπός απαγορευμένου έρωτα.","Our child is a fruit of forbidden love.","B2"
"Duolingo_2026-04-01_19-40-08-420.png","Χρειάζομαι ακριβέστερες οδηγίες για να μπορέσω να το κάνω.","I need more precise instructions so that I can do it.","B1"
"Duolingo_2026-04-01_19-40-08-910.png","Χθες συνάντησα έναν από τους μεγαλύτερους ηθοποιούς της γενιάς μας.","Yesterday I met one of the greatest actors of our generation.","B1"
"Duolingo_2026-04-01_19-40-09-420.png","Το πρώτιστο ενδιαφέρον μου είναι να τα πάμε καλά!","My primary interest is for us to do well!","B2"
"Duolingo_2026-04-01_19-40-10-040.png","Αυτοί ήταν οι πιο καλοί φίλοι μας.","These were our best friends.","A2"
"Duolingo_2026-04-01_19-40-10-550.png","Ο καφές είναι προτιμότερος από το τσάι για τους περισσότερους Έλληνες.","Coffee is preferable to tea for most Greeks.","B2"
"Duolingo_2026-04-01_19-40-24-430.png","Δεν ξέρω αν η σύγχρονη τεχνολογία αυξάνει την ανεργία ή αν τη μειώνει.","I don't know if modern technology increases unemployment or if it lowers it.","B2"
"Duolingo_2026-04-01_19-40-25-050.png","Η αποταμίευση βοηθά την οικονομία.","Saving money helps the economy.","B1"
"Duolingo_2026-04-01_19-40-25-800.png","Μέσα από την επικοινωνία μπορούμε να μάθουμε.","Through communication we are able to learn.","B1"
"Duolingo_2026-04-01_19-40-26-290.png","Πώς ήταν η σύσκεψη των δασκάλων;","How was the teachers' meeting?","B1"
"Duolingo_2026-04-01_19-40-26-980.png","Δεν είχα ποτέ προσωπική συνομιλία μαζί του.","I never had a personal conversation with him.","B1"
"Duolingo_2026-04-01_19-40-27-500.png","Θέλω μία πληροφορία παρακαλώ.","I want information, please.","A2"
"Duolingo_2026-04-01_19-40-28-190.png","Ποιο κανάλι τηλεόρασης παίζει μόνο μουσική;","Which TV channel plays only music?","A2"
"Duolingo_2026-04-01_19-40-28-750.png","Πρέπει να μειώσουμε τις τιμές κατά είκοσι τοις εκατό.","We must cut prices by twenty percent.","B1"
"Duolingo_2026-04-01_19-40-29-220.png","Είμαι σε αναζήτηση νέου σπιτιού.","I am in search of a new house.","B1"
"Duolingo_2026-04-01_19-40-29-730.png","Αυτός πληρώνεται με κάρτα.","He is paid by card.","A2"
"Duolingo_2026-04-01_19-40-53-340.png","Αυτή πήρε όλα τα διαθέσιμα βραβεία στην κατηγορία της!","She got all the available prizes in her category!","B1"
"Duolingo_2026-04-01_19-40-54-630.png","Πόσα μέλη συμφωνούν με εμένα;","How many members agree with me?","A2"
"Duolingo_2026-04-01_19-40-59-940.png","Οι καλλιτέχνες είναι πάνω στη σκηνή.","The artists are on the stage.","A2"
"Duolingo_2026-04-01_19-41-00-430.png","Είμαι ερασιτέχνης φωτογράφος.","I am an amateur photographer.","A2"
"Duolingo_2026-04-01_19-41-01-080.png","Είμαι δάσκαλος χορού και φτιάχνω χορογραφίες.","I am a dance teacher and I create choreographies.","B1"
"Duolingo_2026-04-01_19-41-01-690.png","Η χορογραφία δεν άρεσε στον σκηνοθέτη του θεατρικού έργου.","The director of the play did not like the choreography.","B1"
"Duolingo_2026-04-01_19-41-02-150.png","Πώς γίνεται να είστε όλοι πρωταγωνιστές;","How is it possible that you are all protagonists?","B1"
"Duolingo_2026-04-01_19-41-02-770.png","Οι εικόνες μού δημιουργούν συναισθήματα.","The pictures create emotions for me.","B1"
"Duolingo_2026-04-01_19-41-03-410.png","Να πάτε στην έκθεση ζωγραφικής σύντομα!","You should go to the painting exhibition soon!","B1"
"Duolingo_2026-04-01_19-41-07-320.png","Τι σχεδίασες για το πάρτι σου;","What did you plan for your party?","A2"
"Duolingo_2026-04-01_19-41-07-790.png","Εδώ είναι το πρόγραμμα των εκδηλώσεων για την εβδομάδα.","Here is the schedule of events for the week.","B1"
"Duolingo_2026-04-01_19-41-08-410.png","Χρειαζόμαστε περισσότερους ευαίσθητους ανθρώπους σε αυτόν τον κόσμο!","","B1"
"Duolingo_2026-04-01_19-41-09-320.png","Ποια είναι η πιο δίκαιη λύση;","Which is the fairest solution?","B1"
"Duolingo_2026-04-01_19-41-09-930.png","Είναι ένας πραγματικά εντυπωσιακός άνθρωπος.","He is a really impressive person.","B1"
"Duolingo_2026-04-01_19-41-10-640.png","Δεν έχω σταθερό τηλέφωνο, μόνο κινητό.","I do not have a home phone, just a cellphone.","A2"
"Duolingo_2026-04-01_19-41-11-810.png","Σε κανέναν δεν αρέσει να είναι δίκαιος.","Nobody likes being fair.","B1"
"Duolingo_2026-04-01_19-41-16-710.png","Μου αρέσει οπότε το αγοράζω.","I like it therefore I buy it.","A2"
"Duolingo_2026-04-01_19-41-17-240.png","Εγώ τρώω αν και δε μαγειρεύω.","I eat although I do not cook.","B1"
"Duolingo_2026-04-01_19-41-17-750.png","Υποσχέσου μου ότι θα με αγαπάς.","Promise me that you will love me.","B1"
"Duolingo_2026-04-01_19-41-18-390.png","Οι δικές μας γάτες και οι δικοί σας σκύλοι.","Our own cats and your own dogs.","B1"
"Duolingo_2026-04-01_19-41-19-030.png","Έλα δες με.","Come see me.","A1"
"Duolingo_2026-04-01_19-41-21-760.png","Προσπάθησε να μην έχεις προκαταλήψεις.","Try not to have prejudices.","B1"
"Duolingo_2026-04-01_19-41-22-910.png","Είχα την ατυχία να δω εκείνο το μέρος.","I had the misfortune to see that place.","B1"
"Duolingo_2026-04-01_19-41-23-780.png","Ακόμα και η γιαγιά μου έχει ηλεκτρονικό ταχυδρομείο.","Even my grandmother has email.","A2"
"Duolingo_2026-04-01_19-41-26-450.png","Όλοι οι Ευρωπαίοι είμαστε μία μεγάλη οικογένεια.","All we Europeans are a big family.","B1"
"Duolingo_2026-04-01_19-41-26-930.png","Ομιλούνται ακόμα τα Αιγυπτιακά;","Is Egyptian still spoken?","B2"
"Duolingo_2026-04-01_19-41-27-710.png","Τι πιστεύουν οι Τούρκοι για τους Έλληνες;","What do Turks believe about Greeks?","B1"
"Duolingo_2026-04-01_19-41-28-260.png","Στη μητέρα μου αρέσουν πολύ τα κινέζικα ζυμαρικά.","My mother likes Chinese pasta a lot.","A2"
"Duolingo_2026-04-01_19-41-28-730.png","Ο Γάλλος φίλος μου μού έφερε κρασί και τυρί από τη Γαλλία.","My French friend brought me wine and cheese from France.","A2"
"Duolingo_2026-04-01_19-41-49-500.png","Αυτή μου είχε δώσει το αμάξι της και τώρα πρέπει να της το επιστρέψω.","She had given me her car and now I must return it to her.","B1"
"Duolingo_2026-04-01_19-41-50-360.png","Είχαμε ανησυχήσει ήδη πριν ακούσουμε την είδηση.","We had already worried before we heard the news.","B2"
"Duolingo_2026-04-01_19-41-55-390.png","Πώς μπορώ να σε εμπιστευτώ;","How can I trust you?","B1"
"Duolingo_2026-04-01_19-42-12-360.png","Μου αρέσουν τα αυτιά σου.","I like your ears.","A2"
"Duolingo_2026-04-01_19-42-13-110.png","Δεν αγαπάει τον εαυτό της.","She does not love herself.","A2"
"Duolingo_2026-04-01_19-42-13-670.png","Θέλετε έναν διπλό ή έναν τριπλό καφέ;","Do you want a double or a triple coffee?","A2"
"Duolingo_2026-04-01_19-42-15-080.png","Μου αρέσει η χοντρή σου μύτη!","I like your fat nose!","A2"
"Duolingo_2026-04-01_19-42-16-040.png","Εμείς είμαστε πλειοψηφία!","We are the majority!","B1"
"Duolingo_2026-04-01_19-42-18-210.png","Ο πατέρας μου δε με αποδέχθηκε ποτέ.","My father never accepted me.","B1"
"Duolingo_2026-04-01_19-42-18-700.png","Τι πιστεύεις ότι σκεφτόταν αυτή η κοπέλα;","What do you believe this girl was thinking about?","B1"
"Duolingo_2026-04-01_19-42-19-260.png","Αισθάνθηκα άσχημα που τον άφησα.","I felt bad for leaving him.","B1"
"Duolingo_2026-04-01_19-42-20-620.png","Επηρεάστηκες από αυτό που σου είπα;","Were you influenced by what I told you?","B1"
"Duolingo_2026-04-01_19-42-27-920.png","Είναι επίσης όμορφη γυναίκα.","She is also a beautiful woman.","A1"
"Duolingo_2026-04-01_19-42-28-440.png","Με τι είναι γεμισμένα αυτά τα μπουκάλια;","What are these bottles filled with?","A2"
"Duolingo_2026-04-01_19-42-29-350.png","Αυτή η δουλειά είναι κομμένη και ραμμένη στα μέτρα του!","This job is tailor-made for him!","B2"
"Duolingo_2026-04-01_19-42-29-940.png","Πού είστε εξαφανισμένοι όλο αυτόν τον καιρό;","Where have you disappeared to all this time?","B1"
"Duolingo_2026-04-01_19-42-32-290.png","Ίσως να μπορέσω αύριο!","I might be able to tomorrow!","A2"
"Duolingo_2026-04-01_19-42-32-880.png","Αυτές οι ημέρες δεν πρόκειται να περάσουν!","These days are not going to pass!","A2"
"Duolingo_2026-04-01_19-42-33-570.png","Μετάνιωσες για όσα μου είπες;","Did you regret what you told me?","B1"
"Duolingo_2026-04-01_19-42-34-180.png","Δε θέλουν να μας το δείξουν.","They do not want to show it to us.","A2"
"Duolingo_2026-04-01_19-43-46-740.png","Τραγουδάμε στους εαυτούς μας.","We sing to ourselves.","A2"
"Duolingo_2026-04-01_19-43-47-360.png","Αγαπάς τον εαυτό σου;","","A2"
"Duolingo_2026-04-01_19-43-58-650.png","Δε σας πιστεύουμε, δεν είμαστε θύματα.","We do not believe you, we are not victims.","A2"
"Duolingo_2026-04-01_19-43-59-230.png","Βγαίνω με τους κολλητούς μου κάθε μέρα.","I go out with my best friends every day.","A2"
"Duolingo_2026-04-01_19-43-59-660.png","Τι είπε η επιτροπή του ιδρύματος;","What did the committee of the institute say?","B1"
"Duolingo_2026-04-01_19-44-00-200.png","Με σώσατε, σας αγαπάω.","You saved me, I love you.","A2"
"Duolingo_2026-04-01_19-44-22-080.png","Μη σηκώνεις βαριά αντικείμενα, θα πονάνε τα χέρια σου!","Don't lift heavy objects, your hands will hurt!","B1"
"Duolingo_2026-04-01_19-44-22-780.png","Η Δάφνη είναι αναγνωρισμένη δικηγόρος.","Daphne is a recognized lawyer.","B1"
"Duolingo_2026-04-01_19-44-24-180.png","Το να είσαι εξαρτημένος από κάτι μπορεί να είναι πολύ κακό.","Being dependent on something can be very bad.","B2"
"Duolingo_2026-04-01_19-44-24-830.png","Πού είστε εξαφανισμένοι όλο αυτόν τον καιρό;","Where have you disappeared to all this time?","B1"
"Duolingo_2026-04-01_19-45-15-730.png","Τι πιστεύεις ότι σκεφτόταν αυτή η κοπέλα;","What do you believe this girl was thinking about?","B1"
"Duolingo_2026-04-01_19-45-16-220.png","Η φίλη μου ερχόταν να με δει, όταν τη συνάντησες στον δρόμο.","My friend was coming to see me, when you came across her on the street.","B1"
"Duolingo_2026-04-01_19-45-16-750.png","Τους υποσχέθηκε ότι θα το κάνει αλλά δεν τον εμπιστεύτηκαν.","He promised them that he will do it but they did not trust him.","B1"
"Duolingo_2026-04-01_19-45-17-260.png","Μην μου πείτε ότι κοιμόσασταν!","Don't you tell me you were sleeping!","B1"
"Duolingo_2026-04-01_19-45-18-400.png","Επηρεαστήκαμε αρνητικά από αυτό που συνέβη.","We were negatively influenced by what happened.","B1"
"Duolingo_2026-04-01_19-45-19-370.png","Ονειρευόμουν και γελούσα, ενώ κοιμόμουν!","I was dreaming and laughing, while I was sleeping!","B1"
"Duolingo_2026-04-13_20-22-13-690.png","Δεν είμαστε αναγκασμένοι να το κάνουμε αν δε θέλουμε.","We are not forced to do it if we do not want to.","B1"
"Duolingo_2026-04-13_20-22-16-440.png","Το να είσαι εξαρτημένος από κάτι μπορεί να είναι πολύ κακό.","Being dependent on something can be very bad.","B2"
"Duolingo_2026-04-13_20-22-19-150.png","Αυτή η δουλειά είναι κομμένη και ραμμένη στα μέτρα του!","This job is tailor-made for him!","B2"
"Duolingo_2026-04-13_20-22-22-920.png","Αν μας βρουν, είμαστε τελειωμένοι!","If they find us, we are finished!","A2"
"Duolingo_2026-04-13_20-23-53-880.png","Οι μέρες περνούν γριγορότατα και το καλοκαίρι έρχεται!","The days pass very quickly and the summer is coming!","B1"
"Duolingo_2026-04-13_20-24-47-260.png","Έχασα το κοινό μου.","I lost my audience.","A2"
"Duolingo_2026-04-13_20-24-51-220.png","Με σώσατε, σας αγαπάω.","You saved me, I love you.","A2"
"Duolingo_2026-04-13_20-24-53-900.png","Το κοινό λάτρεψε το νέο βιβλίο του διάσημου συγγραφέα.","The public adored the famous writer's new book.","B1"
"Duolingo_2026-04-13_20-24-54-980.png","Σε ευχαρίστησα για τον χρόνο σου;","Did I thank you for your time?","A2"
"Duolingo_2026-04-13_20-24-57-810.png","Επέστρεψα δύο χρόνια μετά για να βάλω ένα τέλος σε αυτό.","I returned two years later to put an end to this.","B1"
"Duolingo_2026-04-13_20-25-01-690.png","Αμφιβάλατε για αυτόν αλλά είναι τίμιος και το έδειξε!","You doubted him but he is honest and he showed it!","B1"
"Duolingo_2026-04-13_20-25-04-400.png","Πήρε την πετσέτα και στέγνωσε τα χέρια της.","She took the towel and dried her hands.","A2"
"Duolingo_2026-04-13_20-25-42-710.png","Δε σε εμπιστεύομαι!","I do not trust you!","A2"
"Duolingo_2026-04-13_20-25-47-750.png","Μας συστήνουν ένα καλό βιβλίο.","They recommend a good book to us.","A2"
"Duolingo_2026-04-13_20-25-50-470.png","Πώς φαντάζεσαι τον εαυτό σου σε είκοσι χρόνια;","How do you imagine yourself in twenty years?","B1"
"Duolingo_2026-04-13_20-25-53-350.png","Αυτός παραγγέλνει βιβλία.","","A1"
"Duolingo_2026-04-13_20-26-45-710.png","Μια γάτα δεν μπορεί να είναι υποψήφιος;","Can't a cat be a candidate?","B1"
"Duolingo_2026-04-13_20-26-48-380.png","Τι πιστεύεις ότι σκεφτόταν αυτή η κοπέλα;","What do you believe this girl was thinking about?","B1"
"Duolingo_2026-04-13_20-26-55-860.png","Η πορεία εξέφρασε τη λαϊκή δυσαρέσκεια.","The protest march expressed the popular displeasure.","B2"
"Duolingo_2026-04-13_20-27-03-330.png","Κάθε χώρα έχει τα δικά της σύνορα.","Each country has its own borders.","A2"
"Duolingo_2026-04-13_20-27-06-100.png","Σε ποιο κόμμα ανήκετε;","Which party do you belong to?","A2"
"Duolingo_2026-04-13_20-27-08-810.png","Ο δημοσιογράφος παίρνει συνέντευξη από τον πολιτικό.","The journalist interviews the politician.","B1"
"Duolingo_2026-04-13_20-28-01-410.png","Είναι σχεδόν δώδεκα παρά είκοσι.","It is almost twenty to twelve.","A2"
"Duolingo_2026-04-13_20-28-04-200.png","Πρέπει οπωσδήποτε να τρώμε καλά.","We must definitely eat well.","B1"
"Duolingo_2026-04-13_20-28-07-050.png","Οι μάγειρες θα μαγειρεύουν μέχρι τις δώδεκα τη νύχτα!","The cooks will be cooking till twelve at night!","B1"
"Duolingo_2026-04-13_20-29-12-300.png","Σε ποια χιλιετία είμαστε;","Which millennium are we in?","B1"
"Duolingo_2026-04-13_20-29-15-220.png","Αυτό δεν το κάνει καλό, ωστόσο.","This doesn't make it good, though.","B1"
"Duolingo_2026-04-13_20-29-17-990.png","Γιατί είναι τα παιδιά ήσυχα;","","A2"
"Duolingo_2026-04-13_20-29-20-690.png","Από στιγμή σε στιγμή!","Any moment now!","A2"
"Duolingo_2026-04-13_20-29-23-340.png","Είμαστε αγενείς ή ευγενικοί;","Are we rude or kind?","A2"
"Duolingo_2026-04-13_20-29-26-080.png","Πέρυσι, φέτος και του χρόνου.","Last year, this year and next year.","A2"
"Duolingo_2026-04-13_20-29-28-840.png","Γιατί ο γιος σου είναι αρνητικός;","","A2"
"Duolingo_2026-04-13_20-29-31-720.png","Είναι ανεξάρτητος αλλά και υπεύθυνος.","He is independent but also responsible.","B1"
"Duolingo_2026-04-13_20-29-34-550.png","Βλέπω τους συγγενείς της αγενούς γυναίκας.","I see the rude woman's relatives.","B1"
"Duolingo_2026-04-13_20-29-37-290.png","Αγαπώ τους φιλικούς σου συγγενείς!","I love your friendly relatives!","A2"
"Duolingo_2026-04-13_20-31-31-610.png","Αυτό δεν το κάνει καλό, ωστόσο.","This doesn't make it good, though.","B1"
"Duolingo_2026-04-13_20-31-34-490.png","Θέλω τους γενναίους άντρες για μια δουλειά.","I want the brave men for a job.","B1"
"Duolingo_2026-04-13_20-31-37-760.png","Αγαπώ τους φιλικούς σου συγγενείς!","I love your friendly relatives!","A2"
"Duolingo_2026-04-13_20-31-40-710.png","Οι γυναίκες αυτές είναι γενναίες!","These women are brave!","A2"
"Duolingo_2026-04-13_20-32-09-090.png","Καθαρίζετε τους εαυτούς σας;","Do you clean yourselves?","B1"
"Duolingo_2026-04-13_20-32-11-980.png","Η ίδια μου η μητέρα!","My own mother!","A2"
"Duolingo_2026-04-13_20-32-14-670.png","Υπάρχουν πολλά ακριβά μαγαζιά κατά μήκος της λεωφόρου.","There are many expensive shops along the avenue.","B1"
"Duolingo_2026-04-13_20-32-14-670_2.png","Υπάρχουν πολλά ακριβά μαγαζιά κατά μήκος της λεωφόρου.","There are many expensive shops along the avenue.","B1"
"Duolingo_2026-04-13_20-32-47-350.png","Κοιτάχτηκες στον καθρέφτη;","Did you look at yourself in the mirror?","B1"
"Duolingo_2026-04-13_20-32-50-190.png","Το ονειρευόμουν από τότε που ήμουν μικρή!","I was dreaming of it ever since I was little!","B1"
"Duolingo_2026-04-13_20-32-53-220.png","Η αδερφή τους μου φάνηκε όμορφη.","Their sister seemed beautiful to me.","B1"
"Duolingo_2026-04-13_20-32-55-970.png","Ο πατέρας μου δε με αποδέχθηκε ποτέ.","My father never accepted me.","B1"
"Duolingo_2026-04-13_20-33-42-410.png","Η μητέρα μου ευχήθηκε να είμαστε καλά.","My mother wished us well.","B1"
"Duolingo_2026-04-13_20-33-45-140.png","Η φίλη μου ερχόταν να με δει, όταν τη συνάντησες στον δρόμο.","My friend was coming to see me, when you came across her on the street.","B2"
"Duolingo_2026-04-13_20-33-47-900.png","Οι γονείς σου σε επισκέφτηκαν πολλές φορές όσο ήσουν στη Γερμανία;","Did your parents visit you many times while you were in Germany?","B2"
